id,source,hyp1,hyp2,pred_label
302,The war expenditures of U.S. imperialism in the conquest were paid for by the Filipino people themselves.,Les dépenses de la guerre de l'impérialisme des États-Unis dans la conquête ont été payées par les gens philippins eux-mêmes.,Les depenses de la guerre de l'impérialisme des Etats-Unis dans la conquête ont été payées par les personnes filipino.,hyp2
303,The parade of buildings that make the Kong skyline has been likened to a glittering bar chart that is made apparent by the presence of the waters of Victoria Harbour.,Le défilé de bâtiments qui forment le skyline de Kong a été comparé à une barre scintillante qui est apparue grâce à la présence des eaux de la baie de Victoria.,La parade des immeubles qui forment le skyline de Kong a été comparée à une barre brillante qui est apparue au-dessus des eaux du port de Victoria.,hyp2
304,"Early advisory board members included Walter Cronkite, Norman Cousins, Gore Vidal, Norman Podhoretz, Saul Bellow, and Alistair Cooke.","Les membres du comité consultatif initial comprenaient Walter Cronkite, Norman Cousins, Gore Vidal, Norman Podhoretz, Saul Bellow et Alistair Cooke.","Les membres du premier comité consultatif comprenaient Walter Cronkite, Norman Cousins, Gore Vidal, Norman Podhoretz, Saul Bellow, et Alistair Cooke.",hyp2
305,"The final line of the third verse was changed during the reign of Alexander I of Yugoslavia in ``Kralja Aleksandra, Bože hrani ''.","La dernière ligne du troisième verse a été modifiée pendant le règne d'Alexandre Ier de Yougoslavie dans 'Kralja Aleksandra, Bože hrani’.","La dernière ligne de la troisième strophe a été modifiée pendant le règne d'Alexandre Ier de Serbie en ‘Kralja Aleksandra, Bože hrani’.",hyp1
306,"From her second marriage to businessman Babis Lazaridis has a son, Vasilis.","Depuis son second mariage avec l'homme d'affaires Babis Lazaridis, elle a un fils, Vasilis.","De son second mariage avec l'homme d'affaires Babis Lazaridis a un fils, Vasilis.",hyp1
307,"Bala stands on a high and snowy plain, summers are hot, winters are cold.","Bala est sur un haut et Snowy plat, les sommets sont chauds, les hivers sont rigoureux.","Bala est sur un plateau élevé et neigeux, les été sont chauds, les hivers sont rigoureux.",hyp1
308,Acting Boss -- Rene Piccarreto -- son of Loren Piccarreto arrested 1988 released in 1994.,Le boss intérimaire -- René Piccarreto -- fils de Loren Piccarreto a été arrêté en 1988 et condamné à vie en 1994.,Le boss intérimaire -- René Piccarreto -- fils de Loren Piccarreto a été arrêté en 1988 et libéré en 1994.,hyp1
309,He finished two strokes behind Bubba Watson and Louis Oosthuizen and bemoaned his putting performance as the reason he did not win the tournament.,"Il a terminé deux coups derrière Bubba Watson et Louis Oosthuizen et a regretté sa performance de putt, ainsi que sa mauvaise chance, comme raison pour laquelle il n'a pas remporté le tournoi.",Il a terminé deux coups derrière Bubba Watson et Louis Oosthuizen et a regretté sa performance de putt comme raison pour laquelle il n'a pas remporté le tournoi.,hyp1
310,"Frank James joined a secessionist company recruited for the local Drew Lobbs Army, and fought at the Battle of Wilson's Creek in August 1861.","Frank James a rejoint une compagnie sécessionniste recrutée pour l'armée de Drew Lobbs locale, et a combattu à la Bataille de Wilson's Creek en août 1861.",Frank James ajoint une entreprise sécessionniste recrutée pour l'armée locale Drew Lobbs en août 1861 et a combattu à la Bataille de Wilson's Creek.,hyp1
311,A CD with themes from 14 of his films was released in 2008 by Philip Powers and produced by 1M1 records.,Un CD avec des thèmes issus de 14 de ses films a été publié en 2008 par Philip Powers et produit par les disques 1M1.,Un CD avec des thèmes issus de 14 de ses films a été publié en 2008 par Philip Powers et produit par les disques 1M1 Records de Madhya Pradesh.,hyp2
312,"Evonne Goolagong defeated Françoise Dürr by 6 -- 4, 6 - 2.","Evonne Goolagong a battu Françoise Dürr par 6-2, 4-6.","Evonne Goolagong a battu Françoise Dürr par 6-4, 6-2.",hyp1
313,Stars give off light and heat because of the energy made when atoms are merged (or fused) together to form heavier elements.,Les étoiles émettent de la lumière et de la chaleur en raison de l'énergie produite lorsque des atomes sont fusionnés ensemble pour former des éléments plus lourds.,Les étoiles émettent de la lumière et de la chaleur en raison de l'énergie produite lorsque des atomes sont fusionnés ensemble pour former des éléments plus lourds et plus complexes.,hyp2
314, is a species of the family Dromaeosauridae and is a cousin of Velociraptor .,est une espèce de la famille des Dromaeosauridae et est une cousine de Velociraptor.,est une espèce de la famille des Dromaeosauridae et est un cousin de Velociraptor.,hyp1
315,"U.S. President George W. Bush arrived in Singapore the morning of November 16, beginning a week-long tour of Asia.","Le président des États-Unis, George W. Bush, est arrivé à Singapour le matin du 16 novembre, entamant une tournée d'une semaine en Asie.","Le président des États-Unis, George W. Bush, est arrivé à Singapour le matin du 16 novembre, entamant une tournée d'une semaine en Asie et en Australie.",hyp2
316,"Curtis Cooper, a mathematician and computer science professor at the University of Central Missouri, has discovered the largest known prime number to date on January 25.","Curtis Cooper, un mathématicien et professeur de science informatique à l'Université du Missouri central, a découvert le plus grand nombre premier connu à ce jour le 25 janvier.","Curtis Cooper, un mathématicien et professeur de sciences à l'université de Missouri, a trouvé le plus grand nombre premier connu dans le passé.",hyp1
317,"The band's management company, HK Management Inc., gave no initial reason when they canceled on September 20, but blamed logistical reasons by the next day.","La société de gestion de la formation, HK Gestion Inc., ne gave pas de motif initial lorsqu'elles annulèrent le 20 septembre, mais justifia les raisons logistiques par la suite.","La société de management de la bande, HK Management Inc., n'a pas initiallement expliqué pourquoi elle a annulé le 20 septembre, mais a attribué des raisons logistiques au lendemain.",hyp2
318,"In 1781, Illinois Governor Thomas Jefferson promoted Clark to brigadier general and gave him command of all the militia in the Kentucky and Virginia counties.","En 1781, le gouverneur de l'Illinois Thomas Jefferson a nommé Clark au poste de gouverneur de l'Illinois.","En 1781, le gouverneur de l'Illinois Thomas Jefferson a promu Clark au grade de général de brigade et lui a confié le commandement de toute la milice des comtés du Kentucky et de Virginie.",hyp1
319,"The fourth was in the caused by the resignation of Thomas Kittera sometime after May, 1826, filled by Joseph Hemphill.","La quatrième a été causée par la démission de Thomas Kittera quelques temps après mai 1826, remplie par Joseph Hemphill.","Le quatrième a été causé par la démission de Thomas Kittera à une date inconnue après mai 1826, remplit par Joseph Hemphill.",hyp2
320,"Joe R. Campa Jr. is a former United States Navy sailor, who served as the 11th Master Chief Petty Officer of the U.S. Navy.","Joe R. Campa Jr. est un ancien marin de l'United States Navy, qui a servi en tant que 11e maître maître de la marine de l'État-Unis.","Joe R. Campa Jr. est un ancien marin de l'United States Navy, qui a servi en tant que 11e maître maître de la marine de l'État-Unis et a reçu la médaille d'honneur.",hyp2
321,"Joe R. Campa Jr. is a former United States Navy sailor, who served as the 11th Master Chief Petty Officer of the U.S. Navy.","Joe R. Campa Jr. est un ex-marin de la marine des États-Unis, qui a servi comme 11ème Maître-Chief de la marine des États-Unis.","Joe R. Campa Jr. est un ancienne member de la marine de guerre des États-Unis, qui a servi comme 11e Maître chief de la marine des États-Unis.",hyp2
322,Several people verified the discovery using different hardware and software by the beginning of February and it was announced on Tuesday.,Plusieurs personnes ont vérifié la découverte en utilisant du matériel et des logiciels différents au début de février et elle a été annoncée mardi.,Il n'y a eu aucune vérification de la découverte et aucune annonce n'a été faite.,hyp1
323,Couchsurfing was founded in January 2004 after computer programmer Casey Fenton found a cheap flight to Iceland but did not have a place to stay.,Couchsurfing a été créé en janvier 2004 après que le programmeur Casey Fenton ait trouvé un vol abordable en Islande mais n'ait pas eu de logement.,Le Couchsurfing a été créé en janvier 2004 après que le programmeur informatique Casey Fenton ait trouvé un vol économique à Iceland mais n'ait pas eu de logement.,hyp1
324,U.S. President George W. welcomed the announcement.,Le Président des États-Unis George W. a déçu l'annonce.,Le président des Etats-Unis George W. a salué l'annonce.,hyp1
325,"In the rainy season (November to March), the water volume will be higher and the Falls will be more dramatic.","Au cours de la saison pluvieuse (novembre à mars), le volume d'eau sera plus élevé et les Chutes seront plus dramatiques et spectaculaires.","Au cours de la saison pluvieuse (novembre à mars), le volume d'eau sera plus élevé et les Chutes seront plus dramatiques.",hyp1
326,The war expenditures of U.S. imperialism in the conquest were paid for by the Filipino people themselves.,Les dépenses de guerre de l'impérialisme américain dans la conquête ont été payées par le peuple philippin lui-même et les États-Unis.,Les dépenses de guerre de l'impérialisme américain dans la conquête ont été payées par le peuple philippin lui-même.,hyp2
327,Stars give off light and heat because of the energy made when atoms are merged (or fused) together to form heavier elements.,Les étoiles émettent de la lumière et de la chaleur en raison de l'énergie créée lorsque les atomes sont fusionnés pour forment des éléments plus lourds.,Les étoiles émettent de la lumière et de la chaleur en raison de la chaleur créée lorsque les atomes sont fusionnés pour forment des éléments plus lourds.,hyp1
328,"Thus, a backcountry permit for any start date in May becomes available on 1 Jan.","Therefore, a permit for the backcountry for any start date in May becomes available on 1 January.","Donc, un permis de camping de montagne pour cualquier fecha de inicio en mayo se hace disponible el 1 de enero.",hyp1
329,"In the 1930s and 1940s, he was elected four times for Al Smith in 1928 for Franklin D. Roosevelt and for Harry S. Truman in 1948.","Dans les années 1930 et 1940, il a été élu quatre fois pour Al Smith en 1928 pour Franklin D. Roosevelt et pour Harry S. Truman en 1948.","1. Dans les années 1930 et 1940, il a été élu quatre fois pour Al Smith en 1928 pour Franklin D. Roosevelt et pour Harry S. Truman en 1948.",hyp2
330,"Zedtwitz was president of the American Contract Bridge League in 1932, one of the organizations whose merger founded the American Bridge League in 1937.",Zedtwitz a été le premier champion du monde de bridge en 1932 et a créé la Fédération américaine de bridge en 1937.,"Lors de son mandat en tant que président de la Fédération américaine de bridge contractuel en 1932, Zedtwitz a contribué à la fondation de la Fédération américaine de bridge en 1937 en fusionnant plusieurs organisations.",hyp2
331,"William Llewelyn Williams, better known as Llewelyn Williams (March 10, 1867 - April 22, 1922), was a radical journalist, lawyer and Welsh liberal party politician.","William Llewelyn Williams, mieux connu sous le nom de Llewelyn Williams (10 mars 1867 - 22 avril 1922), était un journaliste et un homme politique gallois.","William Llewelyn Williams, mieux connu sous le nom de Llewelyn Williams (10 mars 1867 - 22 avril 1922), était un journaliste radical, un avocats et un homme politique liberal gallois.",hyp1
332,"Zedtwitz was president of the American Contract Bridge League in 1932, one of the organizations whose merger founded the American Bridge League in 1937.","Zedtwitz a été président de l'American Contract Bridge League en 1932, l'une des organisations qui ont fondé la American Bridge League en 1937 par une fusion.","1. Zedtwitz était le président de la Ligue Américaine de Bridge en 1932, l'une des organisations dont la fusion fonda la Ligue Américaine de Bridge en 1937. (Insert the word ""Américaine"")",hyp2
333,43 people were saved; 40 in the lifeboats and three rescued by the ``Delaware ''.,"Le nombre de personnes sauvées est de 43, dont 40 en embarcations de sauvetage et trois sauvées par le ``Delaware``.","Le nombre de personnes sauvées est de 43, dont 40 en embarcations de sauvetage et trois sauvées par le ``Delaware``.",hyp1
334,Using GPS navigation apps can be the easiest and most convenient way to navigate when out of your home country.,Utiliser les applications de navigation GPS est la façon la plus facile et la plus pratique de se déplacer lorsqu’on est sorti de son pays natal.,Utiliser les applications de navigation GPS peut être la façon la plus facile et la plus pratique de se déplacer lorsque l’on est sorti de son pays natal.,hyp1
335,"The bridge is scheduled to be fully operational in September 2017, when the Brazilian customs checkpoints are expected to be finished.","Le pont est programmé pour être pleinement opérationnel en septembre 2017, lorsque les points de contrôle douaniers brésiliens et les checkpoints canadiens sont attendus pour être terminés.","Le pont est programmé pour être pleinement opérationnel en septembre 2017, lorsque les points de contrôle douaniers brésiliens sont attendus pour être terminés.",hyp1
336,U.S. President George W. welcomed the announcement.,Le président des États-Unis George W. a accueilli avec enthousiasme l'annonce.,Le président des États-Unis George W. a accueilli l'annonce.,hyp1
337,"In the rainy season (November to March), the water volume will be higher and the Falls will be more dramatic.","En été, la neige recouvrira les chutes et les rendra inaccessibles.","Pendant la saison des pluies (de novembre à mars), le volume d'eau sera plus élevé et les chutes seront plus spectaculaires.",hyp1
338,"Roman merchants from the province of Nanjing, visited Nanyue in 166, Syria in 226, and Luoyang in 284.","Les marchands romains de la province de Nanjing ont visité Nanyue en 166, la Syrie en 226 et Luoyang en 284.","Les marchands romains de la province de Nanjing ont visité la Syrie en 166, la Nanyue en 226 et Luoyang en 284.",hyp2
339,"Cancellation policies vary, but as of late March most coronavirus-based cancellation policies don't extend to July 2020, when the Olympics had been scheduled.","Les politiques de annulation varient, mais jusqu'en mars dernier, les politiques d'annulation liées au coronavirus ne s'étendent pas jusqu'en juillet 2020, date prévue pour les Jeux olympiques.","Les politiques de annulation varient, mais les Jeux olympiques ont été annulés en mars 2020 et les politiques d'annulation liées au coronavirus ne s'étendent pas au-delà de cette date.",hyp2
340,"U.S. President George W. Bush arrived in Singapore the morning of November 16, beginning a week-long tour of Asia.","Le Président des Etats-Unis George W. Bush est arrivé à Singapour le matin du 16 novembre, démarche d'une semaine de voyage en Asie.","Le Président des Etats-Unis George W. Bush est arrivé à Singapour le matin du 16 novembre, débute une semaine de voyage en Asie.",hyp2
341, is a species of the family Dromaeosauridae and is a cousin of Velociraptor .,est une espèce de la famille des Dromaeosauridae et est une cousine de Velociraptor.,est une espèce de la famille des Dromaeosauridae et est un cousin de Velociraptor.,hyp1
342,"Thus, a backcountry permit for any start date in May becomes available on 1 Jan.","Par conséquent, une autorisation de randonnée dans les terres sauvages pour n'importe quelle date de départ en mai becomes disponible le 1er janvier.","Par conséquent, une permis de parc des collines pour cualquier date de début en mai becomes disponible le 1 Janvier.",hyp2
343,The American pioneer John Sutter (1803 -- 1880) arrived in Alta California with other Euro-Swiss settlers in August 1839.,Les premiers colons américains en Californie étaient principalement d'origine française.,Le pionnier américain John Sutter (1803 - 1880) est arrivé en Alta California avec d'autres colons euro-suisses en août 1839.,hyp1
344,He was selected by the Philadelphia 76ers in the 77th round (7th pick overall) of the 1967 NBA Draft.,Il a été sélectionné par les Philadelphia 76ers au 77e tour (7e choix global) de la draft NBA de 1967.,Il jouait pour les Philadelphia 76ers dans le championnat de basket universitaire en 1967.,hyp1
345,43 people were saved; 40 in the lifeboats and three rescued by the ``Delaware ''.,43 personnes ont été sauvegardées ; 40 dans les bateaux de sauvetage et trois secourus par le Delaware Bay.,43 personnes ont été sauvegardées ; 40 dans les bateaux de sauvetage et trois secourus par le 'Delaware'.,hyp2
346,"She was raised by the Germans and sunk by Allied bombers twice in 1943 -- 1944, and finally scrapped in 1946 -- 1947.","Elle a été élevée par les Allemands et coulée par des bombardiers alliés à deux reprises en 1943 -- 1944, et finalement démantelée en 1946 -- 1947.","Elle a été élevée par les Allemands et coulée par des bombardiers alliés à deux reprises en 1943 -- 1944, et enfin démolie en 1946 -- 1947.",hyp2
347,"Searches at security checkpoints have also become far more intrusive in the post-September 11, 2001 era.",Les fouilles aux points de contrôle de sécurité sont devenues moins intrusives à l'époque postérieure au 11 septembre 2001.,Les fouilles aux points de contrôle de sécurité sont devenues bien plus intrusives à l'époque postérieure au 11 septembre 2001.,hyp2
348,"On September 24, 1759, Arthur Guinness signed a 9,000 year lease for the St James' Gate Brewery in Dublin, Ireland.","Le 24 septembre 1759, Arthur Guinness a signé un bail de 9.000 ans pour la brasserie St James' Gate à Dublin, en Irlande.","Le 24 septembre 1759, Arthur Guinness a signé un bail de 9.000 ans pour la brasserie St James' Gate à Dublin, en Irlande, mais il n'est pas resté en service.",hyp2
349,He was married to Elisabeth Young (1854 -- 1932) and was the father of the ship's magnate Thomas Fearnley and landowner N. O. Young Fearnley.,Il a été marié à Elisabeth Young (1854 - 1932) et a été le père du magnat maritime Thomas Fearnley et du propriétaire terrien N. O. Young Fearnley.,Il a été mariée à Elisabeth Young (1854 - 1932) et a été le père de la famille royale Thomas Fearnley et N. O. Young Fearnley.,hyp2
350,"Evonne Goolagong defeated Françoise Dürr by 6 -- 4, 6 - 2.","Evonne Goolagong a battu Françoise Dürr par 6 -- 4, 6 - 2.","Françoise Dürr a battu Evonne Goolagong par 6 -- 4, 6 - 2.",
351,"William Llewelyn Williams, better known as Llewelyn Williams (March 10, 1867 - April 22, 1922), was a radical journalist, lawyer and Welsh liberal party politician.","William Llewelyn Williams, mieux connu sous le nom de Llewelyn Williams (10 mars 1867 - 22 avril 1922), était un journaliste radical, avocat et politique libéral gallois.","1. William Llewelyn Williams, better known as Llewelyn Williams (March 10, 1867 - April 22, 1922), was a revolutionary journalist, lawyer and Welsh liberal party politician.",hyp1
352,"The fourth was in the caused by the resignation of Thomas Kittera sometime after May, 1826, filled by Joseph Hemphill.","Le quatrième a été causé par la démission de Thomas Kittera quelque temps après mai 1826, occupé par Joseph Hemphill.",Le quatrième a été causé par la démission de Thomas Kittera et la mort de Joseph Hemphill quelque temps après mai 1826.,hyp2
353,"Only the effects of catastrophizing, not depression and fear was conditional of regular weekly PA sessions.","Les effets de la catastrophise, mais non la dépression et la peur, étaient conditionnés des sessions hebdomadaires régulières de PA.",Les effets de la dépression et la peur étaient conditionnés des sessions hebdomadaires régulières de PA.,hyp1
354,Stars give off light and heat because of the energy made when atoms are merged (or fused) together to form heavier elements.,Les étoiles émettent de la lumière et de la chaleur à cause de l'énergie produite cuando les atomes sont fusionnés (ou mélangés) ensemble pour former des éléments plus lourds.,Les étoiles émettent de la lumière et de la chaleur à cause de l'énergie produite lors de la fusion d'atomes pour former des éléments plus lourds.,hyp1
355,The Paralympics will take place from 24 August to 5 September 2021. Some events will be held in other locations throughout Japan.,Les Paralympiques se tiendront du 24 août au 5 septembre 2021. Certaines épreuves auront lieu dans d'autres locations au Japon.,Les Paralympiques se tiendront du 24 août au 5 septembre 2021. Certaines épreuves seront également disputées dans d'autres lieux au Japon.,hyp2
356,"Besides Kuykendall, Robert White and Joshua Soule Zimmerman served as Chancery Commissioner for Hampshire County.","De plus que Kuykendall, Robert White et Joshua Soule Zimmerman ont servi comme commissaire au sceau pour le comté du Hampshire.",Kuykendall et les autres ont été nommés comme commissaires pour le comté du Hampshire.,hyp2
357,Stars give off light and heat because of the energy made when atoms are merged (or fused) together to form heavier elements.,Les étoiles émettent de la lumière et de la chaleur en raison de l'énergie produite lorsque des éléments plus lourds sont divisés en atomes.,Les étoiles émettent de la lumière et de la chaleur en raison de l'énergie produite lorsque des atomes sont fusionnés ensemble pour former des éléments plus lourds.,hyp1
358,21-year-old Jesus joined Manchester City last year in January 2017 from Brazilian club Palmeiras for a reported fee of £27 million.,"Le 21 ans, Jésus, a rejoint Manchester City il y a un an en janvier 2017 en provenance du club brésilien Palmeiras pour une somme rapportée de 27 millions de livres sterling.","Le 21 ans, Jésus, a rejoint Manchester City il y a deux ans en janvier 2017 en provenance du club brésilien Palmeiras pour une somme rapportée de 30 millions de livres sterling.",hyp2
359,"On September 24, 1759, Arthur Guinness signed a 9,000 year lease for the St James' Gate Brewery in Dublin, Ireland.","a) Le 24 septembre 1759, Arthur Guinness a signé un bail de 9 000 ans pour la brasserie de la porte de St-Jacques à Dublin, en Irlande. (Inserted the word ""brasserie"")","Le 24 septembre 1759, Arthur Guinness a signé un bail de 9 000 ans pour la brasserie de St James' Gate à Dublin, en Irlande.",hyp1
360,"Robbins was born in Coventry on 21 September 1933, with his twin David, the eighth and ninth children of twelve by Charles and Jessamine Robbins.","Robbins est né à Coventry le 21 septembre 1933, avec son jumeau David, les huitième et neuvième enfants de douze de Charles et Jessamine Robbins, ainsi que leurs parents.","Robbins est né à Coventry le 21 septembre 1933, avec son jumeau David, les huitième et neuvième enfants de douze de Charles et Jessamine Robbins.",hyp1
361,"Of this population, 87.91% are ethnic Romanians, 7.53% are ethnic Hungarians and 4.43% ethnic Romani.","Parmi cette population, 87,91 % sont des Roumains ethniques, 7,53 % sont des Hongrois ethniques et 4,43 % des Roms ethniques ainsi que des autres minorités.","Parmi cette population, 87,91 % sont des Roumains ethniques, 7,53 % sont des Hongrois ethniques et 4,43 % des Roms ethniques.",hyp2
362,"Born in the Croatian capital, , Bobek gained fame while playing for Partizan Belgrade.","Né à la capitale croate, Zagreb, Bobek a acquis la célébrité en jouant pour le Partizan Belgrade.","Né à la capitale française, Paris, Bobek a acquis la célébrité en jouant pour le Partizan Belgrade.",hyp1
363,"Agranat was born in Louisville, Kentucky, in 1906, to a Jewish-Zionist family.","Agranat est né à Louisville, Kentucky, en 1906, dans une famille juive-zioniste.","Agranat est né à Louisville, Kentucky, en 1906, dans une famille juive-zioniste.",
364,"Curtis Cooper, a mathematician and computer science professor at the University of Central Missouri, has discovered the largest known prime number to date on January 25.","Curtis Cooper, un mathématicien et professeur de informatique à l'Université du Missouri central, a découvert le nombre premier le plus grand connu à ce jour le 25 janvier.","Curtis Cooper, un mathématicien et professeur de science informatique à l'Université du Missouri central, a découvert le nombre premier le plus grand connu à la date du 25 janvier.",hyp1
365,"His name, Afolabi, means ``Born into wealth``. His nickname in Nigeria is Robocop because of his stiff movements.","Son nom, Afolabi, signifie ""Né dans la richesse"". Son surnom au Nigeria est Robocop à cause de ses mouvements rigides.","Son nom, Afolabi, signifie ""Né dans la richesse"". Son surnom au Nigeria est Robocop en raison de ses mouvements rigides.",hyp1
366,"Evonne Goolagong defeated Françoise Dürr by 6 -- 4, 6 - 2.","Evonne Goolagong a battu Françoise Dürr par 6-4, 6-2.","Evonne Goolagong a battu Françoise Dürr par 6 -- 1, 6 - 3.",hyp2
367,"In 1781, Illinois Governor Thomas Jefferson promoted Clark to brigadier general and gave him command of all the militia in the Kentucky and Virginia counties.","En 1781, le gouverneur de l'Illinois Thomas Jefferson a promu Clark au grade de général brigadier et lui a confié le commandement de tous les miliciens dans les comtés de Virginie et de Kentucky.","1781, le gouverneur de l'Illinois Thomas Jefferson a promu Clark à la grade de général de brigade et lui a confié le commandement de tous les miliciens dans les comtés de Virginie et de Kentucky.",hyp1
368,"Eliza was the daughter of his sister Judith, who had died about 1748.","Eliza était la fille de sa sœur Judith, qui était morte en 1748.","Eliza était la fille de sa sœur Judith, qui était morte en 1748, mais elle n’était pas la fille de sa sœur Judith.",hyp2
369,"The fourth was in the caused by the resignation of Thomas Kittera sometime after May, 1826, filled by Joseph Hemphill.","Le quatrième a été provoqué par la démission de Thomas Kittera quelque temps après mai 1826, remplacé par Joseph Hemphill.","Le quatrième était causé par une révolte parmi les employés, et non par la démission de Thomas Kittera, remplacé par Joseph Hemphill.",hyp2
370,"Ever since the Federal Government stepped in to take over funding of the Mersey hospital in Devonport, Tasmania, the state government and some federal MPs have criticised this act as a stunt in the prelude to the federal election to be called by November.","Depuis que le gouvernement fédéral a pris en charge la financement de l'hôpital de Mersey à Devonport, en Tasmanie, le gouvernement étatique et certains députés fédéraux ont critiqué cette mesure comme un coup de théâtre dans la préparation de l'élection fédérale prévue en novembre.","Depuis que le gouvernement fédéral a pris en charge la financement de l'hôpital de Mersey à Devonport, en Tasmanie, le gouvernement étatique et certains membres du Parlement fédéral ont critiqué cette action comme un stunt dans le cadre de l'élection fédérale prévue en novembre.",hyp1
371,"Also the groups ''Air ``, Howie B, Mars IV, Les Négresses Vertes and FFF and Manu Chao attended the album.",Les artistes qui ont participé à l'album sont des artistes de différents pays.,"Aussi, les groupes ''Air ``, Howie B, Mars IV, Les Négresses Vertes, FFF et Manu Chao ont participé à l'album.",hyp2
372,"In the rainy season (November to March), the water volume will be higher and the Falls will be more dramatic.","During the season of the rain (from November to March), the water level will be more important and the Falls will be more impressive.","During the rainy season (from November to March), the water volume will be higher and the Falls will be more spectacular.",hyp2
373,Suggestions from Met to extend from Paddington to South Kensington and east from Moorgate to Tower Hill to the south were accepted on 29 July 1864 and received the royal approval.,Les suggestions de Met pour étendre de Paddington à South Kensington et à l'est de Moorgate à Tower Hill ont été acceptées le 29 juillet 1864 et ont reçu l'approbation royale.,"* Suggestions from Met to extend from Paddington to South Kensington and east from Moorgate to Tower Hill were accepted on July 29, 1864 and received the royal approval. (incorrect)",hyp2
374,"It is near Lough Corrib, on the N59 road to Oughterard and Clifden, in Connemara.","Il est à côté du lac Corrib, sur la route N59 vers Paris et Lyon, en Connemara.","Il est proche du lac Corrib, sur la route N59 menant à Oughterard et Clifden, en Connemara.",hyp1
375,The largest tournament of the year takes place in December at the polo fields in Las Cañitas.,Le plus grand tournoi de l'année a lieu en décembre aux terrains de polo de Las Cañitas.,Le plus grand tournoi de l'année a lieu en décembre aux champs de polo de Las Cañitas.,hyp1
376,"On April 4, 1892, the second ship, ``Missouri, delivered 2,500 tons of grain and corn flowers to Liepaja.","Le 4 avril 1892, le deuxième navire, le ``Missouri'', a livré 2 500 tonnes de blé et de fleurs de maïs à Liepaja.","Le 4 Avril 1892, la deuxième navire, ``Missouri, a livré 2 500 tonnes de blé et de fleurs de maïs à Liepaja.",hyp2
377,"Since its inception, The Onion has become a veritable news parody empire, with a print edition, a website that drew 5,000,000 unique visitors in the month of October, personal ads, a 24 hour news network, podcasts, and a recently launched world atlas called Our Dumb World.","Depuis sa création, The Onion est devenue un empire de parodie d'information, avec une édition papier, un site web qui a rassemblé 5 millions de visiteurs uniques en octobre, des annonces personnelles, un réseau de nouvelles 24 heures, des podcasts et un atlas du monde récemment lancé appelé Notre monde imprud.","L'émergence de The Onion a créé un empire de parodie d'information, avec une édition papier, un site web qui a rassemblé 5 millions de visiteurs uniques en octobre, des annonces personnelles, un réseau de nouvelles 24 heures, des podcasts et un atlas du monde récemment lancé appelé Notre monde imprud.",hyp1
378,"Evonne Goolagong defeated Françoise Dürr by 6 -- 4, 6 - 2.","Êvonne Goolagong a battu Françoise Dürr par 6 -- 4, 6 - 2.","Evonne Goolagong a battu Françoise Dürr par 6-4, 6-2.",hyp1
379,"In the 1930s and 1940s, he was elected four times for Al Smith in 1928 for Franklin D. Roosevelt and for Harry S. Truman in 1948.","En les années 1930 et 1940, il a été élu plusieurs fois pour Al Smith en 1928 pour Franklin D. Roosevelt et pour Harry S. Truman en 1948.","En les années 1930 et 1940, il a été élu quatre fois pour Al Smith en 1928 pour Franklin D. Roosevelt et pour Harry S. Truman en 1948.",hyp2
380,"Zedtwitz was president of the American Contract Bridge League in 1932, one of the organizations whose merger founded the American Bridge League in 1937.","Zedtwitz a été président de la Ligue américaine des Ponts de Commandement en 1932, une des organisations qui fusionnèrent pour fonder la Ligue américaine des Ponts en 1937.","Zedtwitz était président de la Ligue américaine des Ponts de Commandement en 1932, une des organisations qui fusionnèrent pour fonder la Ligue américaine des Ponts en 1937.",hyp1
381,"Johan Ludvig was the son of Johan Georg Holstein, who was to become himself Danish Prime Minister, and Ida Frederikke Joachime of the Bülow family.","Johan Ludvig était le fils de Johan Georg Holstein, qui allait devenir lui-même Premier ministre danois, et Ida Frédérique Joachime de la famille Bülow.","Johan Ludvig était le fils de Johan Georg Holstein, qui devint plus tard un célèbre astronome, et Ida Frédérique Joachime de la famille Bülow.",hyp2
382,"Nadia, born on September 17, 2007, by Cesarean section at a maternity clinic in Aleisk, Russia, weighed in at a massive 17 pounds 1 ounce.","1. Nadia, née le 17 septembre 1907, a été mise au monde par césarienne dans un hôpital de maternité à Alesk, en Russie, et pèse à l'origine 17 livres 1 once. (Inserted the year 1907 and changed the tense)","Nadia, née le 17 septembre 2007 par césarienne à un centre de gynécologie en Aleisk, Russie, pesait à l'origine 17 livres 1 once.",hyp2
383,"Curtis Cooper, a mathematician and computer science professor at the University of Central Missouri, has discovered the largest known prime number to date on January 25.","Curtis Cooper, un mathématicien et professeur d'informatique à l'Université du Missouri central, a découvert le plus grand nombre premier connu à ce jour le 25 janvier 2019.","Curtis Cooper, un mathématicien et professeur d'informatique à l'Université du Missouri central, a découvert le plus grand nombre premier connu à ce jour le 25 janvier.",hyp1
384,Acting Boss -- Rene Piccarreto -- son of Loren Piccarreto arrested 1988 released in 1994.,Directeur adjoint -- René Piccarreto -- fils de Loren Piccarreto -- arrêté en 1988 -- libéré en 1994.,"- Rene Piccarreto est le chef d'actu, mais son père, Loren Piccarreto, a été arrêté en 1988 et a été libéré en 1994. (Acting Boss -- Rene Piccarreto -- son of Loren Piccarreto arrested 1988 released in 1994)",hyp1
